transaction_id,region,store_id,latitude,longitude,date,transaction_time,shift,day_of_week,season,sales,product_category,product_sku,quantity,promotion,weather,store_size,staff_count,customer_type,payment_method
T-2118,Este,S-36,19.486344,-98.958869,10/13/2024,13:25:00,tarde,sunday,otoÃ±o,6.75,Tes,Te Chai,1,No,soleado,grande,12,Recurrente,Efectivo
T-2119,Oeste,S-41,20.727369,-103.031342,6/23/2024,21:50:00,noche,sunday,verano,12.35,Cafes,Latte,1,No,soleado,pequeña,5,Nuevo,Tarjeta
T-2120,Oeste,S-41,20.727369,-103.031342,9/18/2024,14:32:00,tarde,wednesday,otoÃ±o,29.87,Cafes,Americano,2,No,soleado,pequeña,5,Nuevo,Tarjeta
T-2121,Oeste,S-44,20.332428,-103.711907,1/3/2024,15:15:00,tarde,wednesday,invierno,41.42,Reposteria,Croissant,3,No,lluvioso,mediana,11,Nuevo,Digital
T-2122,Norte,S-11,25.414327,-100.378008,6/4/2024,6:09:00,maÃ±ana,tuesday,verano,29.91,Snacks Salados,Chips,2,No,soleado,mediana,11,Nuevo,Digital
T-2123,Norte,S-11,25.414327,-100.378008,1/7/2024,20:51:00,noche,sunday,invierno,11.99,Cafes,Espresso,1,No,lluvioso,mediana,11,Nuevo,Digital
T-2124,Este,S-33,19.07735,-98.875758,10/20/2024,7:16:00,maÃ±ana,sunday,otoÃ±o,52.37,Cafes,Latte,4,No,lluvioso,grande,15,Nuevo,Tarjeta
T-2125,Sur,S-25,17.881366,-93.051355,2/29/2024,15:48:00,tarde,thursday,invierno,20.38,Tes,Te Negro,4,No,lluvioso,mediana,8,Recurrente,Digital
T-2126,Sur,S-25,17.881366,-93.051355,6/15/2024,21:43:00,noche,saturday,verano,9.72,Tes,Te Verde,1,No,soleado,mediana,8,Recurrente,Digital
T-2127,Norte,S-12,25.508897,-100.543849,8/19/2024,9:57:00,maÃ±ana,monday,verano,14.53,Snacks Salados,Pretzels,1,No,soleado,mediana,10,Recurrente,Tarjeta
T-2128,Oeste,S-45,20.347419,-103.247643,2/29/2024,14:24:00,tarde,thursday,invierno,33.65,Reposteria,Croissant,2,No,frio,mediana,10,Nuevo,Tarjeta
T-2129,Oeste,S-45,20.347419,-103.247643,6/2/2024,21:53:00,noche,sunday,verano,14.93,Cafes,Latte,1,No,soleado,mediana,10,Nuevo,Tarjeta
T-2130,Sur,S-24,17.811879,-92.838952,8/2/2024,7:32:00,maÃ±ana,friday,verano,23.66,Tes,Te Chai,2,No,soleado,pequeña,7,Recurrente,Tarjeta
T-2131,Sur,S-24,17.811879,-92.838952,6/21/2024,11:01:00,maÃ±ana,friday,verano,13.87,Reposteria,Donut,1,No,soleado,pequeña,7,Recurrente,Tarjeta
T-2132,Norte,S-1,25.375665,-100.12286,10/29/2024,13:59:00,tarde,tuesday,otoÃ±o,25.64,Cafes,Americano,2,No,lluvioso,grande,14,Recurrente,Tarjeta
T-2133,Norte,S-1,25.375665,-100.12286,8/14/2024,21:28:00,noche,wednesday,verano,7.05,Tes,Te Chai,1,No,soleado,grande,14,Recurrente,Tarjeta
T-2134,Este,S-32,19.292026,-98.918549,8/15/2024,6:03:00,maÃ±ana,thursday,verano,54.93,Snacks Salados,Chips,3,No,soleado,grande,15,Nuevo,Tarjeta
T-2135,Este,S-27,19.579438,-99.476078,5/27/2024,7:12:00,maÃ±ana,monday,primavera,28.58,Cafes,Latte,2,No,soleado,mediana,11,Nuevo,Digital
T-2136,Este,S-27,19.579438,-99.476078,1/12/2024,17:56:00,tarde,friday,invierno,69.39,Reposteria,Croissant,5,No,frio,mediana,11,Nuevo,Digital
T-2137,Oeste,S-40,20.708795,-103.539407,4/7/2024,10:56:00,maÃ±ana,sunday,primavera,31.83,Cafes,Latte,5,No,lluvioso,pequeña,7,Nuevo,Tarjeta
T-2138,Oeste,S-40,20.708795,-103.539407,1/25/2024,9:55:00,maÃ±ana,thursday,invierno,29.37,Cafes,Americano,3,No,lluvioso,pequeña,7,Nuevo,Tarjeta
T-2139,Oeste,S-38,20.991338,-103.382519,5/11/2024,8:19:00,maÃ±ana,saturday,primavera,28.32,Tes,Te Verde,3,No,soleado,mediana,11,Nuevo,Digital
T-2140,Oeste,S-38,20.991338,-103.382519,6/19/2024,21:35:00,noche,wednesday,verano,122.04,Reposteria,Croissant,5,No,soleado,mediana,11,Nuevo,Digital
T-2141,Oeste,S-38,20.991338,-103.382519,4/2/2024,11:37:00,maÃ±ana,tuesday,primavera,5.34,Cafes,Latte,1,No,soleado,mediana,11,Nuevo,Digital
T-2142,Este,S-36,19.486344,-98.958869,4/16/2024,19:34:00,noche,tuesday,primavera,20.39,Tes,Te Chai,2,No,lluvioso,grande,12,Recurrente,Tarjeta
T-2143,Este,S-36,19.486344,-98.958869,3/21/2024,20:51:00,noche,thursday,primavera,43.1,Cafes,Latte,4,No,lluvioso,grande,12,Recurrente,Tarjeta
T-2144,Norte,S-1,25.375665,-100.12286,4/3/2024,16:00:00,tarde,wednesday,primavera,6.79,Cafes,Espresso,1,No,lluvioso,grande,14,Nuevo,Efectivo
T-2145,Norte,S-1,25.375665,-100.12286,12/16/2024,6:09:00,maÃ±ana,monday,invierno,46.62,Reposteria,Donut,2,Si,frio,grande,14,Nuevo,Efectivo
T-2146,Norte,S-5,25.312026,-100.641144,9/28/2024,13:42:00,tarde,saturday,otoÃ±o,54.98,Cafes,Espresso,4,No,soleado,grande,14,Recurrente,Tarjeta
T-2147,Norte,S-5,25.312026,-100.641144,1/10/2024,14:10:00,tarde,wednesday,invierno,50.25,Reposteria,Donut,4,No,lluvioso,grande,14,Recurrente,Tarjeta
T-2148,Norte,S-5,25.312026,-100.641144,7/22/2024,10:58:00,maÃ±ana,monday,verano,110.38,Reposteria,Croissant,5,No,soleado,grande,14,Recurrente,Tarjeta
T-2149,Este,S-33,19.07735,-98.875758,5/1/2024,13:25:00,tarde,wednesday,primavera,44.33,Tes,Te Verde,3,No,soleado,grande,15,Nuevo,Tarjeta
T-2150,Este,S-32,19.292026,-98.918549,12/5/2024,16:45:00,tarde,thursday,invierno,21.33,Reposteria,Croissant,2,Si,frio,grande,15,Recurrente,Efectivo
T-2151,Este,S-32,19.292026,-98.918549,9/11/2024,15:42:00,tarde,wednesday,otoÃ±o,25.23,Cafes,Latte,4,Si,soleado,grande,15,Recurrente,Efectivo
T-2152,Norte,S-9,25.645967,-100.493547,12/26/2024,10:28:00,maÃ±ana,thursday,invierno,37.56,Snacks Salados,Palomitas,2,No,frio,mediana,10,Nuevo,Efectivo
T-2153,Este,S-35,19.085551,-98.802691,6/14/2024,18:27:00,noche,friday,verano,95.12,Reposteria,Donut,5,Si,soleado,mediana,11,Recurrente,Digital
T-2154,Este,S-35,19.085551,-98.802691,8/23/2024,6:50:00,maÃ±ana,friday,verano,51.05,Snacks Salados,Chips,3,No,soleado,mediana,11,Recurrente,Digital
T-2155,Sur,S-25,17.881366,-93.051355,11/3/2024,10:15:00,maÃ±ana,sunday,otoÃ±o,73.39,Cafes,Americano,5,No,soleado,mediana,8,Recurrente,Efectivo
T-2156,Oeste,S-46,20.893363,-103.411872,3/28/2024,20:19:00,noche,thursday,primavera,33.68,Tes,Te Verde,3,No,soleado,pequeña,5,Recurrente,Tarjeta
T-2157,Oeste,S-46,20.893363,-103.411872,3/25/2024,15:23:00,tarde,monday,primavera,30.56,Cafes,Espresso,3,No,lluvioso,pequeña,5,Recurrente,Tarjeta
T-2158,Oeste,S-46,20.893363,-103.411872,10/19/2024,7:17:00,maÃ±ana,saturday,otoÃ±o,40.92,Tes,Te Verde,3,No,soleado,pequeña,5,Recurrente,Tarjeta
T-2159,Oeste,S-37,20.784051,-103.433094,11/3/2024,11:22:00,maÃ±ana,sunday,otoÃ±o,13.36,Cafes,Espresso,2,No,lluvioso,mediana,8,Nuevo,Tarjeta
T-2160,Sur,S-17,18.367993,-93.044672,1/17/2024,10:14:00,maÃ±ana,wednesday,invierno,33.89,Tes,Te Verde,3,No,frio,mediana,11,Nuevo,Digital
T-2161,Sur,S-17,18.367993,-93.044672,6/19/2024,7:06:00,maÃ±ana,wednesday,verano,50.94,Snacks Salados,Chips,4,No,soleado,mediana,11,Nuevo,Digital
T-2162,Sur,S-22,17.82101,-93.283666,1/6/2024,16:17:00,tarde,saturday,invierno,38.32,Snacks Salados,Chips,2,No,frio,mediana,11,Nuevo,Tarjeta
T-2163,Sur,S-22,17.82101,-93.283666,3/24/2024,10:40:00,maÃ±ana,sunday,primavera,60.8,Reposteria,Donut,3,No,soleado,mediana,11,Nuevo,Tarjeta
T-2164,Sur,S-16,18.173285,-92.918518,3/27/2024,7:47:00,maÃ±ana,wednesday,primavera,21.71,Tes,Te Verde,4,No,lluvioso,mediana,11,Nuevo,Digital
T-2165,Sur,S-16,18.173285,-92.918518,10/15/2024,6:45:00,maÃ±ana,tuesday,otoÃ±o,53.63,Tes,Te Chai,4,No,soleado,mediana,11,Nuevo,Digital
T-2166,Este,S-33,19.07735,-98.875758,12/27/2024,8:42:00,maÃ±ana,friday,invierno,23.75,Reposteria,Croissant,2,No,frio,grande,15,Nuevo,Tarjeta
T-2167,Este,S-28,19.540583,-99.105888,5/17/2024,19:39:00,noche,friday,primavera,25.96,Cafes,Latte,5,No,soleado,grande,12,Recurrente,Tarjeta
T-2168,Este,S-28,19.540583,-99.105888,12/9/2024,13:50:00,tarde,monday,invierno,41.72,Cafes,Espresso,5,No,lluvioso,grande,12,Recurrente,Tarjeta
T-2169,Este,S-28,19.540583,-99.105888,2/20/2024,19:01:00,noche,tuesday,invierno,26.77,Cafes,Espresso,2,No,lluvioso,grande,12,Recurrente,Tarjeta
T-2170,Este,S-28,19.540583,-99.105888,4/1/2024,9:59:00,maÃ±ana,monday,primavera,60.73,Cafes,Americano,5,No,lluvioso,grande,12,Nuevo,Tarjeta
T-2171,Norte,S-15,25.561765,-100.504483,6/14/2024,21:03:00,noche,friday,verano,21.13,Cafes,Latte,4,Si,soleado,mediana,9,Nuevo,Tarjeta
T-2172,Norte,S-15,25.561765,-100.504483,6/15/2024,15:03:00,tarde,saturday,verano,12.28,Snacks Salados,Pretzels,1,No,soleado,mediana,9,Nuevo,Tarjeta
T-2173,Norte,S-5,25.312026,-100.641144,7/9/2024,18:08:00,noche,tuesday,verano,12.71,Cafes,Americano,1,No,soleado,grande,14,Nuevo,Efectivo
T-2174,Oeste,S-47,20.310522,-103.444305,6/27/2024,13:46:00,tarde,thursday,verano,44.22,Tes,Te Negro,3,No,soleado,pequeña,6,Nuevo,Tarjeta
T-2175,Oeste,S-47,20.310522,-103.444305,12/20/2024,14:22:00,tarde,friday,invierno,50.42,Reposteria,Croissant,4,No,lluvioso,pequeña,6,Nuevo,Tarjeta
T-2176,Norte,S-2,25.482513,-100.60447,7/29/2024,6:42:00,maÃ±ana,monday,verano,62.23,Reposteria,Donut,3,No,soleado,grande,15,Nuevo,Tarjeta
T-2177,Norte,S-1,25.375665,-100.12286,2/7/2024,8:09:00,maÃ±ana,wednesday,invierno,34.34,Cafes,Americano,4,No,frio,grande,14,Recurrente,Tarjeta
T-2178,Norte,S-1,25.375665,-100.12286,8/23/2024,20:12:00,noche,friday,verano,120,Reposteria,Donut,5,Si,soleado,grande,14,Recurrente,Tarjeta
T-2179,Norte,S-3,25.368596,-100.123566,8/1/2024,12:46:00,tarde,thursday,verano,40.98,Cafes,Latte,4,No,soleado,mediana,8,Recurrente,Efectivo
T-2180,Norte,S-3,25.368596,-100.123566,4/16/2024,9:42:00,maÃ±ana,tuesday,primavera,45.38,Cafes,Latte,5,No,soleado,mediana,8,Recurrente,Efectivo
T-2181,Norte,S-3,25.368596,-100.123566,6/29/2024,11:22:00,maÃ±ana,saturday,verano,19.42,Snacks Salados,Palomitas,1,No,soleado,mediana,8,Recurrente,Efectivo
T-2182,Norte,S-11,25.414327,-100.378008,3/31/2024,12:30:00,tarde,sunday,primavera,24.75,Reposteria,Muffin,1,No,soleado,mediana,11,Recurrente,Tarjeta
T-2183,Norte,S-11,25.414327,-100.378008,5/28/2024,17:12:00,tarde,tuesday,primavera,40.63,Cafes,Espresso,4,Si,lluvioso,mediana,11,Recurrente,Tarjeta
T-2184,Este,S-26,19.56874,-98.971744,9/23/2024,16:40:00,tarde,monday,otoÃ±o,33.23,Cafes,Espresso,3,No,lluvioso,mediana,8,Recurrente,Digital
T-2185,Este,S-26,19.56874,-98.971744,2/10/2024,9:16:00,maÃ±ana,saturday,invierno,81.34,Snacks Salados,Pretzels,5,No,frio,mediana,8,Recurrente,Digital
T-2186,Este,S-26,19.56874,-98.971744,6/21/2024,12:05:00,tarde,friday,verano,58.44,Tes,Te Chai,5,Si,soleado,mediana,8,Recurrente,Digital
T-2187,Sur,S-16,18.173285,-92.918518,11/16/2024,13:37:00,tarde,saturday,otoÃ±o,26.7,Cafes,Latte,2,No,soleado,mediana,11,Nuevo,Efectivo
T-2188,Sur,S-16,18.173285,-92.918518,4/19/2024,9:45:00,maÃ±ana,friday,primavera,5.99,Tes,Te Verde,1,No,lluvioso,mediana,11,Nuevo,Efectivo
T-2189,Oeste,S-38,20.991338,-103.382519,2/25/2024,10:30:00,maÃ±ana,sunday,invierno,11.15,Cafes,Latte,2,No,frio,mediana,11,Recurrente,Efectivo
T-2190,Oeste,S-38,20.991338,-103.382519,6/13/2024,6:21:00,maÃ±ana,thursday,verano,61,Cafes,Latte,5,No,soleado,mediana,11,Recurrente,Efectivo
T-2191,Oeste,S-41,20.727369,-103.031342,9/23/2024,13:19:00,tarde,monday,otoÃ±o,12.94,Cafes,Latte,1,No,lluvioso,pequeña,5,Nuevo,Tarjeta
T-2192,Oeste,S-41,20.727369,-103.031342,4/22/2024,12:01:00,tarde,monday,primavera,22.3,Tes,Te Chai,2,No,soleado,pequeña,5,Nuevo,Tarjeta
T-2193,Norte,S-7,25.735596,-100.143284,6/9/2024,21:48:00,noche,sunday,verano,34.73,Cafes,Americano,5,No,soleado,mediana,8,Recurrente,Tarjeta
T-2194,Norte,S-7,25.735596,-100.143284,7/12/2024,8:09:00,maÃ±ana,friday,verano,33.3,Cafes,Espresso,5,Si,soleado,mediana,8,Recurrente,Tarjeta
T-2195,Sur,S-19,18.084316,-92.658134,7/14/2024,15:54:00,tarde,sunday,verano,39.78,Reposteria,Muffin,2,No,soleado,pequeña,7,Recurrente,Efectivo
T-2196,Oeste,S-41,20.727369,-103.031342,6/21/2024,9:27:00,maÃ±ana,friday,verano,7.18,Cafes,Americano,1,No,soleado,pequeña,5,Nuevo,Efectivo
T-2197,Oeste,S-41,20.727369,-103.031342,10/10/2024,8:31:00,maÃ±ana,thursday,otoÃ±o,16.53,Tes,Te Chai,2,No,soleado,pequeña,5,Nuevo,Efectivo
T-2198,Oeste,S-41,20.727369,-103.031342,6/14/2024,20:19:00,noche,friday,verano,29.54,Cafes,Latte,2,No,soleado,pequeña,5,Nuevo,Efectivo
T-2199,Este,S-26,19.56874,-98.971744,5/5/2024,19:29:00,noche,sunday,primavera,26.75,Cafes,Latte,2,No,soleado,mediana,8,Nuevo,Efectivo
T-2200,Sur,S-25,17.881366,-93.051355,11/19/2024,12:58:00,tarde,tuesday,otoÃ±o,32.26,Reposteria,Donut,2,No,lluvioso,mediana,8,Recurrente,Digital
T-2201,Este,S-30,19.248558,-98.792887,2/22/2024,19:46:00,noche,thursday,invierno,72.78,Reposteria,Croissant,5,No,lluvioso,mediana,10,Nuevo,Efectivo
T-2202,Este,S-30,19.248558,-98.792887,10/9/2024,13:18:00,tarde,wednesday,otoÃ±o,34.2,Snacks Salados,Chips,3,No,soleado,mediana,10,Nuevo,Efectivo
T-2203,Este,S-36,19.486344,-98.958869,6/8/2024,8:58:00,maÃ±ana,saturday,verano,22.72,Cafes,Americano,2,No,soleado,grande,12,Nuevo,Digital
T-2204,Este,S-36,19.486344,-98.958869,1/2/2024,9:02:00,maÃ±ana,tuesday,invierno,39.2,Tes,Te Negro,3,No,lluvioso,grande,12,Nuevo,Digital
T-2205,Oeste,S-43,21.05773,-103.341979,9/26/2024,6:12:00,maÃ±ana,thursday,otoÃ±o,38.95,Cafes,Espresso,4,No,soleado,mediana,10,Recurrente,Digital
T-2206,Oeste,S-43,21.05773,-103.341979,12/4/2024,20:50:00,noche,wednesday,invierno,13.58,Cafes,Espresso,1,No,frio,mediana,10,Recurrente,Digital
T-2207,Este,S-29,19.228449,-99.163392,5/6/2024,17:14:00,tarde,monday,primavera,88.95,Reposteria,Donut,4,Si,lluvioso,grande,13,Nuevo,Efectivo
T-2208,Sur,S-25,17.881366,-93.051355,3/26/2024,15:22:00,tarde,tuesday,primavera,104,Snacks Salados,Palomitas,6,Si,soleado,mediana,8,Nuevo,Efectivo
T-2209,Norte,S-6,25.472729,-100.234485,11/25/2024,9:50:00,maÃ±ana,monday,otoÃ±o,71.55,Cafes,Latte,5,Si,soleado,mediana,11,Recurrente,Efectivo
T-2210,Norte,S-6,25.472729,-100.234485,8/13/2024,10:25:00,maÃ±ana,tuesday,verano,56.78,Cafes,Espresso,5,No,soleado,mediana,11,Recurrente,Efectivo
T-2211,Norte,S-5,25.312026,-100.641144,11/28/2024,6:01:00,maÃ±ana,thursday,otoÃ±o,55.39,Snacks Salados,Pretzels,5,Si,soleado,grande,14,Nuevo,Tarjeta
T-2212,Norte,S-5,25.312026,-100.641144,9/3/2024,8:38:00,maÃ±ana,tuesday,otoÃ±o,46.64,Snacks Salados,Chips,4,No,soleado,grande,14,Nuevo,Tarjeta
T-2213,Norte,S-4,25.722893,-100.243706,11/11/2024,6:17:00,maÃ±ana,monday,otoÃ±o,27.69,Cafes,Espresso,3,No,lluvioso,mediana,9,Recurrente,Efectivo
T-2214,Oeste,S-43,21.05773,-103.341979,12/5/2024,15:44:00,tarde,thursday,invierno,12.18,Cafes,Latte,2,No,lluvioso,mediana,10,Recurrente,Digital
T-2215,Oeste,S-43,21.05773,-103.341979,4/29/2024,6:56:00,maÃ±ana,monday,primavera,44.24,Cafes,Americano,5,No,soleado,mediana,10,Recurrente,Digital
T-2216,Oeste,S-46,20.893363,-103.411872,11/27/2024,19:06:00,noche,wednesday,otoÃ±o,35.83,Cafes,Americano,3,No,lluvioso,pequeña,5,Recurrente,Efectivo
T-2217,Oeste,S-46,20.893363,-103.411872,9/10/2024,13:59:00,tarde,tuesday,otoÃ±o,46.93,Reposteria,Donut,3,No,soleado,pequeña,5,Recurrente,Efectivo
T-2218,Este,S-31,19.58313,-99.357508,10/10/2024,12:16:00,tarde,thursday,otoÃ±o,65.6,Snacks Salados,Chips,3,No,soleado,mediana,8,Recurrente,Digital
T-2219,Este,S-31,19.58313,-99.357508,8/13/2024,21:00:00,noche,tuesday,verano,7.29,Cafes,Americano,1,No,soleado,mediana,8,Recurrente,Digital
T-2220,Este,S-31,19.58313,-99.357508,3/5/2024,11:07:00,maÃ±ana,tuesday,primavera,43.5,Cafes,Latte,4,No,lluvioso,mediana,8,Recurrente,Digital
T-2221,Sur,S-20,18.051382,-92.783843,10/30/2024,16:28:00,tarde,wednesday,otoÃ±o,15.15,Cafes,Espresso,3,No,soleado,pequeña,7,Nuevo,Tarjeta
T-2222,Sur,S-20,18.051382,-92.783843,5/1/2024,7:30:00,maÃ±ana,wednesday,primavera,74.99,Reposteria,Croissant,4,No,soleado,pequeña,7,Nuevo,Tarjeta
T-2223,Oeste,S-39,20.471604,-103.552298,6/17/2024,7:24:00,maÃ±ana,monday,verano,21.76,Reposteria,Muffin,1,No,soleado,pequeña,6,Nuevo,Digital
T-2224,Oeste,S-39,20.471604,-103.552298,1/29/2024,8:27:00,maÃ±ana,monday,invierno,30.32,Cafes,Americano,4,No,frio,pequeña,6,Nuevo,Digital
T-2225,Oeste,S-39,20.471604,-103.552298,9/20/2024,6:54:00,maÃ±ana,friday,otoÃ±o,57.76,Cafes,Americano,5,No,soleado,pequeña,6,Nuevo,Digital
T-2226,Oeste,S-37,20.784051,-103.433094,12/14/2024,17:52:00,tarde,saturday,invierno,22.91,Cafes,Latte,3,Si,lluvioso,mediana,8,Nuevo,Digital
T-2227,Oeste,S-44,20.332428,-103.711907,11/17/2024,20:20:00,noche,sunday,otoÃ±o,25.44,Cafes,Latte,2,No,lluvioso,mediana,11,Nuevo,Tarjeta
T-2228,Norte,S-14,25.590542,-100.428916,5/27/2024,9:04:00,maÃ±ana,monday,primavera,42.94,Snacks Salados,Chips,2,No,soleado,mediana,11,Recurrente,Efectivo
T-2229,Este,S-33,19.07735,-98.875758,11/16/2024,12:26:00,tarde,saturday,otoÃ±o,25.63,Tes,Te Verde,2,No,lluvioso,grande,15,Recurrente,Efectivo
T-2230,Este,S-33,19.07735,-98.875758,4/26/2024,14:08:00,tarde,friday,primavera,94.69,Reposteria,Donut,4,No,soleado,grande,15,Recurrente,Efectivo
T-2231,Este,S-33,19.07735,-98.875758,5/3/2024,14:38:00,tarde,friday,primavera,47.21,Reposteria,Muffin,2,No,lluvioso,grande,15,Recurrente,Efectivo
T-2232,Oeste,S-44,20.332428,-103.711907,5/7/2024,21:49:00,noche,tuesday,primavera,14.71,Tes,Te Verde,1,No,lluvioso,mediana,11,Recurrente,Digital
T-2233,Oeste,S-44,20.332428,-103.711907,5/11/2024,11:33:00,maÃ±ana,saturday,primavera,41.7,Cafes,Espresso,5,Si,soleado,mediana,11,Recurrente,Digital
T-2234,Oeste,S-44,20.332428,-103.711907,12/3/2024,12:49:00,tarde,tuesday,invierno,57.16,Tes,Te Verde,4,No,lluvioso,mediana,11,Recurrente,Digital
T-2235,Oeste,S-45,20.347419,-103.247643,5/16/2024,19:29:00,noche,thursday,primavera,20.9,Cafes,Latte,4,No,soleado,mediana,10,Nuevo,Efectivo
T-2236,Oeste,S-45,20.347419,-103.247643,9/17/2024,10:50:00,maÃ±ana,tuesday,otoÃ±o,32.68,Cafes,Espresso,3,No,soleado,mediana,10,Nuevo,Efectivo
T-2237,Oeste,S-37,20.784051,-103.433094,9/7/2024,20:48:00,noche,saturday,otoÃ±o,19.03,Cafes,Americano,2,No,lluvioso,mediana,8,Recurrente,Efectivo
T-2238,Oeste,S-44,20.332428,-103.711907,8/21/2024,11:33:00,maÃ±ana,wednesday,verano,38.52,Cafes,Espresso,4,No,soleado,mediana,11,Recurrente,Efectivo
T-2239,Sur,S-24,17.811879,-92.838952,3/23/2024,6:50:00,maÃ±ana,saturday,primavera,21.28,Tes,Te Chai,4,No,soleado,pequeña,7,Recurrente,Digital
T-2240,Oeste,S-41,20.727369,-103.031342,9/18/2024,13:51:00,tarde,wednesday,otoÃ±o,29.16,Cafes,Espresso,5,No,soleado,pequeña,5,Nuevo,Digital
T-2241,Oeste,S-41,20.727369,-103.031342,8/6/2024,20:34:00,noche,tuesday,verano,5.07,Cafes,Latte,1,No,soleado,pequeña,5,Nuevo,Digital
T-2242,Oeste,S-41,20.727369,-103.031342,5/31/2024,9:16:00,maÃ±ana,friday,primavera,23.96,Cafes,Americano,2,No,soleado,pequeña,5,Nuevo,Digital
T-2243,Norte,S-5,25.312026,-100.641144,6/29/2024,11:45:00,maÃ±ana,saturday,verano,12.3,Cafes,Espresso,2,Si,soleado,grande,14,Recurrente,Efectivo
T-2244,Norte,S-5,25.312026,-100.641144,12/29/2024,9:56:00,maÃ±ana,sunday,invierno,5.11,Cafes,Latte,1,No,frio,grande,14,Recurrente,Efectivo
T-2245,Sur,S-21,17.62616,-93.165181,11/30/2024,12:45:00,tarde,saturday,otoÃ±o,22.79,Tes,Te Negro,2,No,soleado,pequeña,5,Nuevo,Efectivo
T-2246,Sur,S-21,17.62616,-93.165181,4/14/2024,15:49:00,tarde,sunday,primavera,11.68,Reposteria,Donut,1,No,soleado,pequeña,5,Nuevo,Efectivo
T-2247,Este,S-28,19.540583,-99.105888,10/12/2024,17:19:00,tarde,saturday,otoÃ±o,42.3,Cafes,Latte,3,No,soleado,grande,12,Recurrente,Tarjeta
T-2248,Este,S-28,19.540583,-99.105888,2/20/2024,14:37:00,tarde,tuesday,invierno,64.44,Cafes,Americano,5,No,lluvioso,grande,12,Recurrente,Tarjeta
T-2249,Sur,S-22,17.82101,-93.283666,9/7/2024,13:37:00,tarde,saturday,otoÃ±o,71.66,Reposteria,Muffin,6,Si,lluvioso,mediana,11,Nuevo,Digital
T-2250,Sur,S-22,17.82101,-93.283666,1/4/2024,6:41:00,maÃ±ana,thursday,invierno,48.75,Tes,Te Negro,4,No,lluvioso,mediana,11,Nuevo,Digital
T-2251,Oeste,S-46,20.893363,-103.411872,3/22/2024,17:10:00,tarde,friday,primavera,13.37,Tes,Te Negro,1,No,soleado,pequeña,5,Recurrente,Tarjeta
T-2252,Oeste,S-46,20.893363,-103.411872,8/15/2024,13:22:00,tarde,thursday,verano,22.76,Reposteria,Donut,1,No,soleado,pequeña,5,Recurrente,Tarjeta
T-2253,Sur,S-22,17.82101,-93.283666,11/1/2024,6:05:00,maÃ±ana,friday,otoÃ±o,60.86,Snacks Salados,Chips,3,No,soleado,mediana,11,Nuevo,Digital
T-2254,Sur,S-22,17.82101,-93.283666,12/26/2024,16:11:00,tarde,thursday,invierno,43.5,Cafes,Latte,4,No,lluvioso,mediana,11,Nuevo,Digital
T-2255,Este,S-35,19.085551,-98.802691,12/27/2024,15:07:00,tarde,friday,invierno,29.83,Cafes,Espresso,2,No,lluvioso,mediana,11,Nuevo,Digital
T-2256,Este,S-35,19.085551,-98.802691,6/17/2024,20:42:00,noche,monday,verano,63.14,Reposteria,Donut,3,Si,soleado,mediana,11,Nuevo,Digital
T-2257,Sur,S-21,17.62616,-93.165181,11/2/2024,12:06:00,tarde,saturday,otoÃ±o,103.15,Reposteria,Donut,5,No,soleado,pequeña,5,Recurrente,Tarjeta
T-2258,Sur,S-21,17.62616,-93.165181,3/14/2024,14:20:00,tarde,thursday,primavera,14.79,Cafes,Espresso,1,No,soleado,pequeña,5,Recurrente,Tarjeta
T-2259,Sur,S-21,17.62616,-93.165181,8/25/2024,18:51:00,noche,sunday,verano,43.3,Reposteria,Croissant,2,No,soleado,pequeña,5,Recurrente,Tarjeta
T-2260,Oeste,S-39,20.471604,-103.552298,1/4/2024,19:17:00,noche,thursday,invierno,10.08,Cafes,Americano,1,No,lluvioso,pequeña,6,Nuevo,Tarjeta
T-2261,Oeste,S-39,20.471604,-103.552298,9/10/2024,6:47:00,maÃ±ana,tuesday,otoÃ±o,97.93,Reposteria,Donut,5,No,soleado,pequeña,6,Nuevo,Tarjeta
T-2262,Oeste,S-45,20.347419,-103.247643,4/22/2024,11:31:00,maÃ±ana,monday,primavera,98.2,Reposteria,Muffin,5,No,lluvioso,mediana,10,Nuevo,Tarjeta
T-2263,Oeste,S-45,20.347419,-103.247643,2/23/2024,14:49:00,tarde,friday,invierno,43.07,Reposteria,Croissant,4,No,frio,mediana,10,Nuevo,Tarjeta
T-2264,Sur,S-16,18.173285,-92.918518,11/11/2024,16:54:00,tarde,monday,otoÃ±o,78.55,Reposteria,Croissant,4,No,lluvioso,mediana,11,Recurrente,Tarjeta
T-2265,Sur,S-16,18.173285,-92.918518,2/26/2024,18:28:00,noche,monday,invierno,45.61,Tes,Te Verde,4,No,lluvioso,mediana,11,Recurrente,Tarjeta
T-2266,Sur,S-16,18.173285,-92.918518,4/28/2024,9:53:00,maÃ±ana,sunday,primavera,110.02,Snacks Salados,Chips,5,Si,lluvioso,mediana,11,Recurrente,Tarjeta
T-2267,Norte,S-14,25.590542,-100.428916,11/16/2024,16:47:00,tarde,saturday,otoÃ±o,43.19,Cafes,Americano,5,No,soleado,mediana,11,Recurrente,Digital
T-2268,Norte,S-14,25.590542,-100.428916,4/24/2024,21:21:00,noche,wednesday,primavera,17.89,Reposteria,Donut,1,No,lluvioso,mediana,11,Recurrente,Digital
